Earliest Specimen Collection Date,County,Total Cases,Confirmed Cases,Probable Cases,Total Cases (7-Day Average),7-Day Case Count,7-Day Case Rate,14-Day Case Count,14-Day Case Rate,Date/Time Updated
2020-09-27 00:00:00,Statewide,200,199,1,502.71,3519,45.96,6559,85.67,2022-04-25 11:31:57
2020-09-28 00:00:00,Statewide,788,756,32,518.57,3630,47.41,6832,89.23,2022-04-25 11:31:57
2020-09-29 00:00:00,Statewide,635,609,26,523.43,3664,47.86,6976,91.12,2022-04-25 11:31:57
2020-09-30 00:00:00,Statewide,622,590,32,527.71,3694,48.25,7124,93.05,2022-04-25 11:31:57
2020-10-01 00:00:00,Statewide,588,558,30,527.43,3692,48.22,7232,94.46,2022-04-25 11:31:57
2020-10-02 00:00:00,Statewide,632,604,28,542.57,3798,49.61,7317,95.57,2022-04-25 11:31:57
2020-10-03 00:00:00,Statewide,407,394,13,553.14,3872,50.57,7395,96.59,2022-04-25 11:31:57
2020-10-04 00:00:00,Statewide,255,249,6,561,3927,51.29,7446,97.25,2022-04-25 11:31:57
2020-10-05 00:00:00,Statewide,916,859,57,579.29,4055,52.96,7685,100.38,2022-04-25 11:31:57
2020-10-06 00:00:00,Statewide,729,696,33,592.71,4149,54.19,7813,102.05,2022-04-25 11:31:57
2020-10-07 00:00:00,Statewide,736,705,31,609,4263,55.68,7957,103.93,2022-04-25 11:31:57
2020-10-08 00:00:00,Statewide,732,691,41,629.57,4407,57.56,8099,105.78,2022-04-25 11:31:57
2020-10-09 00:00:00,Statewide,707,670,37,640.29,4482,58.54,8280,108.15,2022-04-25 11:31:57
2020-10-10 00:00:00,Statewide,388,379,9,637.57,4463,58.29,8335,108.87,2022-04-25 11:31:57
2020-10-11 00:00:00,Statewide,254,246,8,637.43,4462,58.28,8389,109.57,2022-04-25 11:31:57
2020-10-12 00:00:00,Statewide,872,838,34,631.14,4418,57.7,8473,110.67,2022-04-25 11:31:57
2020-10-13 00:00:00,Statewide,785,739,46,639.14,4474,58.44,8623,112.63,2022-04-25 11:31:57
2020-10-14 00:00:00,Statewide,776,747,29,644.86,4514,58.96,8777,114.64,2022-04-25 11:31:57
2020-10-15 00:00:00,Statewide,770,742,28,650.29,4552,59.46,8959,117.02,2022-04-25 11:31:57
2020-10-16 00:00:00,Statewide,670,633,37,645,4515,58.97,8997,117.51,2022-04-25 11:31:57
2020-10-17 00:00:00,Statewide,410,399,11,648.14,4537,59.26,9000,117.55,2022-04-25 11:31:57
2020-10-18 00:00:00,Statewide,300,295,5,654.71,4583,59.86,9045,118.14,2022-04-25 11:31:57
2020-10-19 00:00:00,Statewide,923,886,37,662,4634,60.53,9052,118.23,2022-04-25 11:31:57
2020-10-20 00:00:00,Statewide,926,892,34,682.14,4775,62.37,9249,120.8,2022-04-25 11:31:57
2020-10-21 00:00:00,Statewide,790,761,29,684.14,4789,62.55,9303,121.51,2022-04-25 11:31:57
2020-10-22 00:00:00,Statewide,857,817,40,696.57,4876,63.69,9428,123.14,2022-04-25 11:31:57
2020-10-23 00:00:00,Statewide,841,794,47,721,5047,65.92,9562,124.89,2022-04-25 11:31:57
2020-10-24 00:00:00,Statewide,594,588,6,747.29,5231,68.32,9768,127.58,2022-04-25 11:31:57
2020-10-25 00:00:00,Statewide,352,333,19,754.71,5283,69,9866,128.86,2022-04-25 11:31:57
2020-10-26 00:00:00,Statewide,1153,1099,54,787.57,5513,72.01,10147,132.53,2022-04-25 11:31:57
2020-10-27 00:00:00,Statewide,1092,1044,48,811.29,5679,74.18,10454,136.54,2022-04-25 11:31:57
2020-10-28 00:00:00,Statewide,1121,1074,47,858.57,6010,78.5,10799,141.05,2022-04-25 11:31:57
2020-10-29 00:00:00,Statewide,1256,1214,42,915.57,6409,83.71,11285,147.4,2022-04-25 11:31:57
2020-10-30 00:00:00,Statewide,1161,1103,58,961.29,6729,87.89,11776,153.81,2022-04-25 11:31:57
2020-10-31 00:00:00,Statewide,791,767,24,989.43,6926,90.46,12157,158.79,2022-04-25 11:31:57
2020-11-01 00:00:00,Statewide,552,546,6,1018,7126,93.07,12409,162.08,2022-04-25 11:31:57
2020-11-02 00:00:00,Statewide,1724,1642,82,1099.57,7697,100.53,13210,172.54,2022-04-25 11:31:57
2020-11-03 00:00:00,Statewide,1623,1530,93,1175.43,8228,107.47,13907,181.64,2022-04-25 11:31:57
2020-11-04 00:00:00,Statewide,1892,1803,89,1285.57,8999,117.54,15009,196.04,2022-04-25 11:31:57
2020-11-05 00:00:00,Statewide,2135,2039,96,1411.14,9878,129.02,16287,212.73,2022-04-25 11:31:57
2020-11-06 00:00:00,Statewide,1952,1888,64,1524.14,10669,139.35,17398,227.24,2022-04-25 11:31:57
2020-11-07 00:00:00,Statewide,1416,1371,45,1613.43,11294,147.51,18220,237.98,2022-04-25 11:31:57
2020-11-08 00:00:00,Statewide,779,769,10,1645.86,11521,150.48,18647,243.55,2022-04-25 11:31:57
2020-11-09 00:00:00,Statewide,2755,2610,145,1793.14,12552,163.95,20249,264.48,2022-04-25 11:31:57
2020-11-10 00:00:00,Statewide,2426,2278,148,1907.86,13355,174.43,21583,281.9,2022-04-25 11:31:57
2020-11-11 00:00:00,Statewide,2202,2057,145,1952.14,13665,178.48,22664,296.02,2022-04-25 11:31:57
2020-11-12 00:00:00,Statewide,2964,2806,158,2070.57,14494,189.31,24372,318.33,2022-04-25 11:31:57
2020-11-13 00:00:00,Statewide,2672,2503,169,2173.43,15214,198.71,25883,338.07,2022-04-25 11:31:57
2020-11-14 00:00:00,Statewide,1908,1869,39,2243.71,15706,205.14,27000,352.66,2022-04-25 11:31:57
2020-11-15 00:00:00,Statewide,1191,1167,24,2302.57,16118,210.52,27639,361,2022-04-25 11:31:57
2020-11-16 00:00:00,Statewide,3526,3231,295,2412.71,16889,220.59,29441,384.54,2022-04-25 11:31:57
2020-11-17 00:00:00,Statewide,3264,3075,189,2532.43,17727,231.54,31082,405.97,2022-04-25 11:31:57
2020-11-18 00:00:00,Statewide,3122,2900,222,2663.86,18647,243.55,32312,422.04,2022-04-25 11:31:57
2020-11-19 00:00:00,Statewide,3139,2907,232,2688.86,18822,245.84,33316,435.15,2022-04-25 11:31:57
2020-11-20 00:00:00,Statewide,3242,3106,136,2770.29,19392,253.28,34606,452,2022-04-25 11:31:57
2020-11-21 00:00:00,Statewide,1932,1839,93,2773.71,19416,253.6,35122,458.74,2022-04-25 11:31:57
2020-11-22 00:00:00,Statewide,1427,1366,61,2807.43,19652,256.68,35770,467.2,2022-04-25 11:31:57
2020-11-23 00:00:00,Statewide,3761,3504,257,2841,19887,259.75,36776,480.34,2022-04-25 11:31:57
2020-11-24 00:00:00,Statewide,3244,3032,212,2838.14,19867,259.49,37594,491.03,2022-04-25 11:31:57
2020-11-25 00:00:00,Statewide,2986,2823,163,2818.71,19731,257.71,38378,501.27,2022-04-25 11:31:57
2020-11-26 00:00:00,Statewide,542,534,8,2447.71,17134,223.79,35956,469.63,2022-04-25 11:31:57
2020-11-27 00:00:00,Statewide,2668,2531,137,2365.71,16560,216.3,35952,469.58,2022-04-25 11:31:57
2020-11-28 00:00:00,Statewide,2211,2132,79,2405.57,16839,219.94,36255,473.54,2022-04-25 11:31:57
2020-11-29 00:00:00,Statewide,1348,1283,65,2394.29,16760,218.91,36412,475.59,2022-04-25 11:31:57
2020-11-30 00:00:00,Statewide,4948,4683,265,2563.86,17947,234.41,37834,494.16,2022-04-25 11:31:57
2020-12-01 00:00:00,Statewide,3542,3244,298,2606.43,18245,238.3,38112,497.79,2022-04-25 11:31:57
2020-12-02 00:00:00,Statewide,3324,3112,212,2654.71,18583,242.72,38314,500.43,2022-04-25 11:31:57
2020-12-03 00:00:00,Statewide,3235,2992,243,3039.43,21276,277.89,38410,501.68,2022-04-25 11:31:57
2020-12-04 00:00:00,Statewide,3208,3003,205,3116.57,21816,284.95,38376,501.24,2022-04-25 11:31:57
2020-12-05 00:00:00,Statewide,1882,1785,97,3069.57,21487,280.65,38326,500.59,2022-04-25 11:31:57
2020-12-06 00:00:00,Statewide,1171,1118,53,3044.29,21310,278.34,38070,497.24,2022-04-25 11:31:57
2020-12-07 00:00:00,Statewide,3883,3566,317,2892.14,20245,264.43,38192,498.84,2022-04-25 11:31:57
2020-12-08 00:00:00,Statewide,3174,2905,269,2839.57,19877,259.62,38122,497.92,2022-04-25 11:31:57
2020-12-09 00:00:00,Statewide,2815,2630,185,2766.86,19368,252.97,37951,495.69,2022-04-25 11:31:57
2020-12-10 00:00:00,Statewide,2791,2598,193,2703.43,18924,247.17,40200,525.06,2022-04-25 11:31:57
2020-12-11 00:00:00,Statewide,2817,2625,192,2647.57,18533,242.07,40349,527.01,2022-04-25 11:31:57
2020-12-12 00:00:00,Statewide,1803,1719,84,2636.29,18454,241.03,39941,521.68,2022-04-25 11:31:57
2020-12-13 00:00:00,Statewide,1052,997,55,2619.29,18335,239.48,39645,517.82,2022-04-25 11:31:57
2020-12-14 00:00:00,Statewide,3756,3510,246,2601.14,18208,237.82,38453,502.25,2022-04-25 11:31:57
2020-12-15 00:00:00,Statewide,3040,2844,196,2582,18074,236.07,37951,495.69,2022-04-25 11:31:57
2020-12-16 00:00:00,Statewide,2731,2513,218,2570,17990,234.97,37358,487.94,2022-04-25 11:31:57
2020-12-17 00:00:00,Statewide,2959,2758,201,2594,18158,237.17,37082,484.34,2022-04-25 11:31:57
2020-12-18 00:00:00,Statewide,2420,2209,211,2537.29,17761,231.98,36294,474.05,2022-04-25 11:31:57
2020-12-19 00:00:00,Statewide,1734,1613,121,2527.43,17692,231.08,36146,472.11,2022-04-25 11:31:57
2020-12-20 00:00:00,Statewide,1319,1224,95,2565.57,17959,234.57,36294,474.05,2022-04-25 11:31:57
2020-12-21 00:00:00,Statewide,3128,2830,298,2475.86,17331,226.37,35539,464.19,2022-04-25 11:31:57
2020-12-22 00:00:00,Statewide,2698,2467,231,2427,16989,221.9,35063,457.97,2022-04-25 11:31:57
2020-12-23 00:00:00,Statewide,2426,2225,201,2383.43,16684,217.91,34674,452.89,2022-04-25 11:31:57
2020-12-24 00:00:00,Statewide,1369,1220,149,2156.29,15094,197.15,33252,434.31,2022-04-25 11:31:57
2020-12-25 00:00:00,Statewide,332,293,39,1858,13006,169.88,30767,401.86,2022-04-25 11:31:57
2020-12-26 00:00:00,Statewide,2055,1932,123,1903.86,13327,174.07,31019,405.15,2022-04-25 11:31:57
2020-12-27 00:00:00,Statewide,1194,1099,95,1886,13202,172.44,31161,407,2022-04-25 11:31:57
2020-12-28 00:00:00,Statewide,3707,3422,285,1968.71,13781,180,31112,406.36,2022-04-25 11:31:57
2020-12-29 00:00:00,Statewide,3235,3022,213,2045.43,14318,187.01,31307,408.91,2022-04-25 11:31:57
2020-12-30 00:00:00,Statewide,3249,3038,211,2163,15141,197.76,31825,415.68,2022-04-25 11:31:57
2020-12-31 00:00:00,Statewide,2525,2337,188,2328.14,16297,212.86,31391,410.01,2022-04-25 11:31:57
2021-01-01 00:00:00,Statewide,888,819,69,2407.57,16853,220.12,29859,390,2022-04-25 11:31:57
2021-01-02 00:00:00,Statewide,2635,2490,145,2490.43,17433,227.7,30760,401.77,2022-04-25 11:31:57
2021-01-03 00:00:00,Statewide,1495,1417,78,2533.43,17734,231.63,30936,404.06,2022-04-25 11:31:57
2021-01-04 00:00:00,Statewide,4185,3887,298,2601.71,18212,237.87,31993,417.87,2022-04-25 11:31:57
2021-01-05 00:00:00,Statewide,3674,3362,312,2664.43,18651,243.61,32969,430.62,2022-04-25 11:31:57
2021-01-06 00:00:00,Statewide,3229,2985,244,2661.57,18631,243.35,33772,441.11,2022-04-25 11:31:57
2021-01-07 00:00:00,Statewide,2788,2619,169,2699.14,18894,246.78,35191,459.64,2022-04-25 11:31:57
2021-01-08 00:00:00,Statewide,2632,2435,197,2948.29,20638,269.56,37491,489.68,2022-04-25 11:31:57
2021-01-09 00:00:00,Statewide,1741,1626,115,2820.57,19744,257.88,37177,485.58,2022-04-25 11:31:57
2021-01-10 00:00:00,Statewide,1096,1007,89,2763.57,19345,252.67,37079,484.3,2022-04-25 11:31:57
2021-01-11 00:00:00,Statewide,2994,2782,212,2593.43,18154,237.12,36366,474.99,2022-04-25 11:31:57
2021-01-12 00:00:00,Statewide,2423,2252,171,2414.71,16903,220.78,35554,464.38,2022-04-25 11:31:57
2021-01-13 00:00:00,Statewide,2062,1927,135,2248,15736,205.53,34367,448.88,2022-04-25 11:31:57
2021-01-14 00:00:00,Statewide,2142,2003,139,2155.71,15090,197.1,33984,443.88,2022-04-25 11:31:57
2021-01-15 00:00:00,Statewide,1935,1802,133,2056.14,14393,187.99,35031,457.55,2022-04-25 11:31:57
2021-01-16 00:00:00,Statewide,1193,1121,72,1977.86,13845,180.83,33589,438.72,2022-04-25 11:31:57
2021-01-17 00:00:00,Statewide,855,798,57,1943.43,13604,177.69,32949,430.36,2022-04-25 11:31:57
2021-01-18 00:00:00,Statewide,1861,1696,165,1781.57,12471,162.89,30625,400,2022-04-25 11:31:57
2021-01-19 00:00:00,Statewide,2112,1977,135,1737.14,12160,158.83,29063,379.6,2022-04-25 11:31:57
2021-01-20 00:00:00,Statewide,1751,1635,116,1692.71,11849,154.76,27585,360.3,2022-04-25 11:31:57
2021-01-21 00:00:00,Statewide,1798,1678,120,1643.57,11505,150.27,26595,347.37,2022-04-25 11:31:57
2021-01-22 00:00:00,Statewide,1534,1435,99,1586.29,11104,145.03,25497,333.02,2022-04-25 11:31:57
2021-01-23 00:00:00,Statewide,1086,1021,65,1571,10997,143.64,24842,324.47,2022-04-25 11:31:57
2021-01-24 00:00:00,Statewide,696,643,53,1548.29,10838,141.56,24442,319.24,2022-04-25 11:31:57
2021-01-25 00:00:00,Statewide,2006,1821,185,1569,10983,143.45,23454,306.34,2022-04-25 11:31:57
2021-01-26 00:00:00,Statewide,1704,1532,172,1510.71,10575,138.12,22735,296.95,2022-04-25 11:31:57
2021-01-27 00:00:00,Statewide,1458,1295,163,1468.86,10282,134.3,22131,289.06,2022-04-25 11:31:57
2021-01-28 00:00:00,Statewide,1498,1354,144,1426,9982,130.38,21487,280.65,2022-04-25 11:31:57
2021-01-29 00:00:00,Statewide,1345,1183,162,1399,9793,127.91,20897,272.94,2022-04-25 11:31:57
2021-01-30 00:00:00,Statewide,1018,886,132,1389.29,9725,127.02,20722,270.66,2022-04-25 11:31:57
2021-01-31 00:00:00,Statewide,691,555,136,1388.57,9720,126.96,20558,268.51,2022-04-25 11:31:57
2021-02-01 00:00:00,Statewide,1716,1475,241,1347.14,9430,123.17,20413,266.62,2022-04-25 11:31:57
2021-02-02 00:00:00,Statewide,1553,1339,214,1325.57,9279,121.2,19854,259.32,2022-04-25 11:31:57
2021-02-03 00:00:00,Statewide,1339,1143,196,1308.57,9160,119.64,19442,253.94,2022-04-25 11:31:57
2021-02-04 00:00:00,Statewide,1246,1068,178,1272.57,8908,116.35,18890,246.73,2022-04-25 11:31:57
2021-02-05 00:00:00,Statewide,1133,984,149,1242.29,8696,113.58,18489,241.49,2022-04-25 11:31:57
2021-02-06 00:00:00,Statewide,743,652,91,1203,8421,109.99,18146,237.01,2022-04-25 11:31:57
2021-02-07 00:00:00,Statewide,489,423,66,1174.14,8219,107.35,17939,234.31,2022-04-25 11:31:57
2021-02-08 00:00:00,Statewide,1231,1078,153,1104.86,7734,101.02,17164,224.18,2022-04-25 11:31:57
2021-02-09 00:00:00,Statewide,1115,979,136,1042.29,7296,95.3,16575,216.49,2022-04-25 11:31:57
2021-02-10 00:00:00,Statewide,952,816,136,987,6909,90.24,16069,209.88,2022-04-25 11:31:57
2021-02-11 00:00:00,Statewide,953,788,165,945.14,6616,86.41,15524,202.76,2022-04-25 11:31:57
2021-02-12 00:00:00,Statewide,857,729,128,905.71,6340,82.81,15036,196.39,2022-04-25 11:31:57
2021-02-13 00:00:00,Statewide,295,235,60,841.71,5892,76.96,14313,186.95,2022-04-25 11:31:57
2021-02-14 00:00:00,Statewide,298,223,75,814.43,5701,74.46,13920,181.81,2022-04-25 11:31:57
2021-02-15 00:00:00,Statewide,745,605,140,745,5215,68.11,12949,169.13,2022-04-25 11:31:57
2021-02-16 00:00:00,Statewide,1247,1069,178,763.86,5347,69.84,12643,165.13,2022-04-25 11:31:57
2021-02-17 00:00:00,Statewide,961,816,145,765.14,5356,69.96,12265,160.2,2022-04-25 11:31:57
2021-02-18 00:00:00,Statewide,863,746,117,752.29,5266,68.78,11882,155.19,2022-04-25 11:31:57
2021-02-19 00:00:00,Statewide,789,680,109,742.57,5198,67.89,11538,150.7,2022-04-25 11:31:57
2021-02-20 00:00:00,Statewide,584,488,96,783.86,5487,71.67,11379,148.62,2022-04-25 11:31:57
2021-02-21 00:00:00,Statewide,438,362,76,803.86,5627,73.5,11328,147.96,2022-04-25 11:31:57
2021-02-22 00:00:00,Statewide,917,785,132,828.43,5799,75.74,11014,143.86,2022-04-25 11:31:57
2021-02-23 00:00:00,Statewide,917,797,120,781.29,5469,71.43,10816,141.27,2022-04-25 11:31:57
2021-02-24 00:00:00,Statewide,842,718,124,764.29,5350,69.88,10706,139.83,2022-04-25 11:31:57
2021-02-25 00:00:00,Statewide,847,721,126,762,5334,69.67,10600,138.45,2022-04-25 11:31:57
2021-02-26 00:00:00,Statewide,734,595,139,754.14,5279,68.95,10477,136.84,2022-04-25 11:31:57
2021-02-27 00:00:00,Statewide,495,425,70,741.43,5190,67.79,10677,139.46,2022-04-25 11:31:57
2021-02-28 00:00:00,Statewide,404,314,90,736.57,5156,67.34,10783,140.84,2022-04-25 11:31:57
2021-03-01 00:00:00,Statewide,955,801,154,742,5194,67.84,10993,143.58,2022-04-25 11:31:57
2021-03-02 00:00:00,Statewide,891,762,129,738.29,5168,67.5,10637,138.93,2022-04-25 11:31:57
2021-03-03 00:00:00,Statewide,763,636,127,727,5089,66.47,10439,136.35,2022-04-25 11:31:57
2021-03-04 00:00:00,Statewide,767,641,126,715.57,5009,65.42,10343,135.09,2022-04-25 11:31:57
2021-03-05 00:00:00,Statewide,668,557,111,706.14,4943,64.56,10222,133.51,2022-04-25 11:31:57
2021-03-06 00:00:00,Statewide,456,381,75,700.57,4904,64.05,10094,131.84,2022-04-25 11:31:57
2021-03-07 00:00:00,Statewide,371,287,84,695.86,4871,63.62,10027,130.97,2022-04-25 11:31:57
2021-03-08 00:00:00,Statewide,857,742,115,681.86,4773,62.34,9967,130.18,2022-04-25 11:31:57
2021-03-09 00:00:00,Statewide,885,752,133,681,4767,62.26,9935,129.76,2022-04-25 11:31:57
2021-03-10 00:00:00,Statewide,735,626,109,677,4739,61.9,9828,128.37,2022-04-25 11:31:57
2021-03-11 00:00:00,Statewide,788,671,117,680,4760,62.17,9769,127.6,2022-04-25 11:31:57
2021-03-12 00:00:00,Statewide,725,592,133,688.14,4817,62.92,9760,127.48,2022-04-25 11:31:57
2021-03-13 00:00:00,Statewide,537,453,84,699.71,4898,63.97,9802,128.03,2022-04-25 11:31:57
2021-03-14 00:00:00,Statewide,345,265,80,696,4872,63.63,9743,127.26,2022-04-25 11:31:57
2021-03-15 00:00:00,Statewide,995,844,151,715.71,5010,65.44,9783,127.78,2022-04-25 11:31:57
2021-03-16 00:00:00,Statewide,868,715,153,713.29,4993,65.22,9760,127.48,2022-04-25 11:31:57
2021-03-17 00:00:00,Statewide,803,666,137,723,5061,66.1,9800,128,2022-04-25 11:31:57
2021-03-18 00:00:00,Statewide,881,727,154,736.29,5154,67.32,9914,129.49,2022-04-25 11:31:57
2021-03-19 00:00:00,Statewide,814,658,156,749,5243,68.48,10060,131.4,2022-04-25 11:31:57
2021-03-20 00:00:00,Statewide,656,543,113,766,5362,70.03,10260,134.01,2022-04-25 11:31:57
2021-03-21 00:00:00,Statewide,453,350,103,781.43,5470,71.45,10342,135.08,2022-04-25 11:31:57
2021-03-22 00:00:00,Statewide,1157,991,166,804.57,5632,73.56,10642,139,2022-04-25 11:31:57
2021-03-23 00:00:00,Statewide,1098,933,165,837.43,5862,76.57,10855,141.78,2022-04-25 11:31:57
2021-03-24 00:00:00,Statewide,1145,955,190,886.29,6204,81.03,11265,147.14,2022-04-25 11:31:57
2021-03-25 00:00:00,Statewide,1125,958,167,921.14,6448,84.22,11602,151.54,2022-04-25 11:31:57
2021-03-26 00:00:00,Statewide,1051,875,176,955,6685,87.31,11928,155.8,2022-04-25 11:31:57
2021-03-27 00:00:00,Statewide,755,632,123,969.14,6784,88.61,12146,158.64,2022-04-25 11:31:57
2021-03-28 00:00:00,Statewide,549,393,156,982.86,6880,89.86,12350,161.31,2022-04-25 11:31:57
2021-03-29 00:00:00,Statewide,1396,1149,247,1017,7119,92.98,12751,166.54,2022-04-25 11:31:57
2021-03-30 00:00:00,Statewide,1373,1136,237,1056.29,7394,96.58,13256,173.14,2022-04-25 11:31:57
2021-03-31 00:00:00,Statewide,1197,975,222,1063.71,7446,97.25,13650,178.29,2022-04-25 11:31:57
2021-04-01 00:00:00,Statewide,1180,956,224,1071.57,7501,97.97,13949,182.19,2022-04-25 11:31:57
2021-04-02 00:00:00,Statewide,1132,931,201,1083.14,7582,99.03,14267,186.35,2022-04-25 11:31:57
2021-04-03 00:00:00,Statewide,782,632,150,1087,7609,99.38,14393,187.99,2022-04-25 11:31:57
2021-04-04 00:00:00,Statewide,509,388,121,1081.29,7569,98.86,14449,188.72,2022-04-25 11:31:57
2021-04-05 00:00:00,Statewide,1382,1164,218,1079.29,7555,98.68,14674,191.66,2022-04-25 11:31:57
2021-04-06 00:00:00,Statewide,1358,1082,276,1077.14,7540,98.48,14934,195.06,2022-04-25 11:31:57
2021-04-07 00:00:00,Statewide,1392,1142,250,1105,7735,101.03,15181,198.28,2022-04-25 11:31:57
2021-04-08 00:00:00,Statewide,1405,1159,246,1137.14,7960,103.97,15461,201.94,2022-04-25 11:31:57
2021-04-09 00:00:00,Statewide,1318,1049,269,1163.71,8146,106.4,15728,205.43,2022-04-25 11:31:57
2021-04-10 00:00:00,Statewide,973,801,172,1191,8337,108.89,15946,208.28,2022-04-25 11:31:57
2021-04-11 00:00:00,Statewide,759,610,149,1226.71,8587,112.16,16156,211.02,2022-04-25 11:31:57
2021-04-12 00:00:00,Statewide,1888,1593,295,1299,9093,118.77,16648,217.44,2022-04-25 11:31:57
2021-04-13 00:00:00,Statewide,1725,1427,298,1351.43,9460,123.56,17000,222.04,2022-04-25 11:31:57
2021-04-14 00:00:00,Statewide,1682,1427,255,1392.86,9750,127.35,17485,228.38,2022-04-25 11:31:57
2021-04-15 00:00:00,Statewide,1607,1355,252,1421.71,9952,129.99,17912,233.95,2022-04-25 11:31:57
2021-04-16 00:00:00,Statewide,1421,1208,213,1436.43,10055,131.33,18201,237.73,2022-04-25 11:31:57
2021-04-17 00:00:00,Statewide,1107,916,191,1455.57,10189,133.08,18526,241.97,2022-04-25 11:31:57
2021-04-18 00:00:00,Statewide,836,660,176,1466.57,10266,134.09,18853,246.24,2022-04-25 11:31:57
2021-04-19 00:00:00,Statewide,1963,1706,257,1477.29,10341,135.07,19434,253.83,2022-04-25 11:31:57
2021-04-20 00:00:00,Statewide,1834,1580,254,1492.86,10450,136.49,19910,260.05,2022-04-25 11:31:57
2021-04-21 00:00:00,Statewide,1719,1466,253,1498.14,10487,136.97,20237,264.32,2022-04-25 11:31:57
2021-04-22 00:00:00,Statewide,1675,1437,238,1507.86,10555,137.86,20507,267.85,2022-04-25 11:31:57
2021-04-23 00:00:00,Statewide,1499,1272,227,1519,10633,138.88,20688,270.21,2022-04-25 11:31:57
2021-04-24 00:00:00,Statewide,1017,862,155,1506.14,10543,137.71,20732,270.79,2022-04-25 11:31:57
2021-04-25 00:00:00,Statewide,636,519,117,1477.57,10343,135.09,20609,269.18,2022-04-25 11:31:57
2021-04-26 00:00:00,Statewide,1918,1705,213,1471.14,10298,134.51,20639,269.57,2022-04-25 11:31:57
2021-04-27 00:00:00,Statewide,1732,1507,225,1456.57,10196,133.17,20646,269.66,2022-04-25 11:31:57
2021-04-28 00:00:00,Statewide,1629,1393,236,1443.71,10106,132,20593,268.97,2022-04-25 11:31:57
2021-04-29 00:00:00,Statewide,1615,1414,201,1435.14,10046,131.21,20601,269.08,2022-04-25 11:31:57
2021-04-30 00:00:00,Statewide,1538,1295,243,1440.71,10085,131.72,20718,270.6,2022-04-25 11:31:57
2021-05-01 00:00:00,Statewide,973,783,190,1434.43,10041,131.15,20584,268.85,2022-04-25 11:31:57
2021-05-02 00:00:00,Statewide,683,537,146,1441.14,10088,131.76,20431,266.86,2022-04-25 11:31:57
2021-05-03 00:00:00,Statewide,1720,1513,207,1412.86,9890,129.18,20188,263.68,2022-04-25 11:31:57
2021-05-04 00:00:00,Statewide,1537,1312,225,1385,9695,126.63,19891,259.8,2022-04-25 11:31:57
2021-05-05 00:00:00,Statewide,1362,1180,182,1346.86,9428,123.14,19534,255.14,2022-04-25 11:31:57
2021-05-06 00:00:00,Statewide,1398,1170,228,1315.86,9211,120.31,19257,251.52,2022-04-25 11:31:57
2021-05-07 00:00:00,Statewide,1192,1016,176,1266.43,8865,115.79,18950,247.51,2022-04-25 11:31:57
2021-05-08 00:00:00,Statewide,794,648,146,1240.86,8686,113.45,18727,244.6,2022-04-25 11:31:57
2021-05-09 00:00:00,Statewide,533,436,97,1219.43,8536,111.49,18624,243.25,2022-04-25 11:31:57
2021-05-10 00:00:00,Statewide,1470,1264,206,1183.71,8286,108.23,18176,237.4,2022-04-25 11:31:57
2021-05-11 00:00:00,Statewide,1292,1094,198,1148.71,8041,105.03,17736,231.66,2022-04-25 11:31:57
2021-05-12 00:00:00,Statewide,1192,1006,186,1124.43,7871,102.81,17299,225.95,2022-04-25 11:31:57
2021-05-13 00:00:00,Statewide,1042,885,157,1073.57,7515,98.16,16726,218.46,2022-04-25 11:31:57
2021-05-14 00:00:00,Statewide,969,822,147,1041.71,7292,95.24,16157,211.03,2022-04-25 11:31:57
2021-05-15 00:00:00,Statewide,657,555,102,1022.14,7155,93.45,15841,206.9,2022-04-25 11:31:57
2021-05-16 00:00:00,Statewide,460,387,73,1011.71,7082,92.5,15618,203.99,2022-04-25 11:31:57
2021-05-17 00:00:00,Statewide,1193,1021,172,972.14,6805,88.88,15091,197.11,2022-04-25 11:31:57
2021-05-18 00:00:00,Statewide,987,822,165,928.57,6500,84.9,14541,189.92,2022-04-25 11:31:57
2021-05-19 00:00:00,Statewide,999,854,145,901,6307,82.38,14178,185.18,2022-04-25 11:31:57
2021-05-20 00:00:00,Statewide,863,727,136,875.43,6128,80.04,13643,178.2,2022-04-25 11:31:57
2021-05-21 00:00:00,Statewide,752,622,130,844.43,5911,77.21,13203,172.45,2022-04-25 11:31:57
